# L2 collimated design OPL=0
# r_mm, sag_um
1.048284, -9.6702
1.049782, -9.6979
1.051280, -9.7255
1.052778, -9.7533
1.054275, -9.7810
1.055773, -9.8088
1.057271, -9.8366
1.058768, -9.8645
1.060266, -9.8924
1.061763, -9.9204
1.063261, -9.9484
1.064758, -9.9764
1.066255, -10.0045
1.067752, -10.0326
1.069249, -10.0607
1.070746, -10.0889
1.072243, -10.1171
1.073740, -10.1454
1.075237, -10.1737
1.076734, -10.2020
1.078231, -10.2304
1.079727, -10.2588
1.081224, -10.2872
1.082720, -10.3157
1.084217, -10.3442
1.085713, -10.3728
1.087210, -10.4014
1.088706, -10.4300
1.090202, -10.4587
1.091698, -10.4874
1.093194, -10.5161
1.094690, -10.5449
1.096186, -10.5738
1.097682, -10.6026
1.099178, -10.6315
1.100674, -10.6605
1.102169, -10.6894
1.103665, -10.7185
1.105160, -10.7475
1.106656, -10.7766
1.108151, -10.8057
1.109646, -10.8349
1.111142, -10.8641
1.112637, -10.8934
1.114132, -10.9226
1.115627, -10.9520
1.117122, -10.9813
1.118617, -11.0107
1.120112, -11.0401
1.121607, -11.0696
1.123101, -11.0991
1.124596, -11.1287
1.126091, -11.1583
1.127585, -11.1879
1.129080, -11.2175
1.130574, -11.2472
1.132068, -11.2770
1.133563, -11.3068
1.135057, -11.3366
1.136551, -11.3664
1.138045, -11.3963
1.139539, -11.4262
1.141033, -11.4562
1.142527, -11.4862
1.144020, -11.5162
1.145514, -11.5463
1.147008, -11.5764
1.148501, -11.6066
1.149995, -11.6368
1.151488, -11.6670
1.152982, -11.6973
1.154475, -11.7276
1.155968, -11.7579
1.157461, -11.7883
1.158954, -11.8187
1.160447, -11.8492
1.161940, -11.8796
1.163433, -11.9102
1.164926, -11.9407
1.166419, -11.9714
1.167911, -12.0020
1.169404, -12.0327
1.170896, -12.0634
1.172389, -12.0942
1.173881, -12.1249
1.175374, -12.1558
1.176866, -12.1866
1.178358, -12.2176
1.179850, -12.2485
1.181342, -12.2795
1.182834, -12.3105
1.184326, -12.3416
1.185818, -12.3726
1.187309, -12.4038
1.188801, -12.4350
1.190293, -12.4662
1.191784, -12.4974
1.193276, -12.5287
1.194767, -12.5600
1.196258, -12.5914
1.197750, -12.6228
1.199241, -12.6542
1.200732, -12.6857
1.202223, -12.7172
1.203714, -12.7487
1.205205, -12.7803
1.206695, -12.8119
1.208186, -12.8436
1.209677, -12.8753
1.211167, -12.9070
1.212658, -12.9388
1.214148, -12.9706
1.215639, -13.0024
1.217129, -13.0343
1.218619, -13.0662
1.220109, -13.0982
1.221599, -13.1302
1.223089, -13.1622
1.224579, -13.1943
1.226069, -13.2264
1.227559, -13.2585
1.229049, -13.2907
1.230538, -13.3229
1.232028, -13.3552
1.233517, -13.3875
1.235007, -13.4198
1.236496, -13.4522
1.237985, -13.4846
1.239474, -13.5170
1.240963, -13.5495
1.242452, -13.5820
1.243941, -13.6146
1.245430, -13.6472
1.246919, -13.6798
1.248408, -13.7125
1.249896, -13.7452
1.251385, -13.7779
1.252874, -13.8107
1.254362, -13.8435
1.255850, -13.8763
1.257339, -13.9092
1.258827, -13.9422
1.260315, -13.9751
1.261803, -14.0081
1.263291, -14.0412
1.264779, -14.0742
1.266267, -14.1073
1.267754, -14.1405
1.269242, -14.1737
1.270730, -14.2069
1.272217, -14.2402
1.273705, -14.2735
1.275192, -14.3068
1.276679, -14.3402
1.278166, -14.3736
1.279654, -14.4070
1.281141, -14.4405
1.282628, -14.4740
1.284115, -14.5076
1.285601, -14.5412
1.287088, -14.5748
1.288575, -14.6085
1.290061, -14.6422
1.291548, -14.6759
1.293034, -14.7097
1.294521, -14.7435
1.296007, -14.7774
1.297493, -14.8113
1.298979, -14.8452
1.300465, -14.8792
1.301951, -14.9132
1.303437, -14.9472
1.304923, -14.9813
1.306409, -15.0154
1.307894, -15.0495
1.309380, -15.0837
1.310865, -15.1180
1.312351, -15.1522
1.313836, -15.1865
1.315321, -15.2208
1.316807, -15.2552
1.318292, -15.2896
1.319777, -15.3241
1.321262, -15.3585
1.322747, -15.3931
1.324231, -15.4276
1.325716, -15.4622
1.327201, -15.4968
1.328685, -15.5315
1.330170, -15.5662
1.331654, -15.6009
1.333138, -15.6357
1.334623, -15.6705
1.336107, -15.7054
1.337591, -15.7403
1.339075, -15.7752
1.340559, -15.8101
1.342043, -15.8451
1.343526, -15.8802
1.345010, -15.9152
1.346494, -15.9504
1.347977, -15.9855
1.349460, -16.0207
1.350944, -16.0559
1.352427, -16.0911
1.353910, -16.1264
1.355393, -16.1618
1.356876, -16.1971
1.358359, -16.2325
1.359842, -16.2680
1.361325, -16.3034
1.362808, -16.3389
1.364290, -16.3745
1.365773, -16.4101
1.367255, -16.4457
1.368738, -16.4813
1.370220, -16.5170
1.371702, -16.5528
1.373184, -16.5885
1.374666, -16.6243
1.376148, -16.6602
1.377630, -16.6960
1.379112, -16.7320
1.380593, -16.7679
1.382075, -16.8039
1.383557, -16.8399
1.385038, -16.8760
1.386519, -16.9121
1.388001, -16.9482
1.389482, -16.9844
1.390963, -17.0206
1.392444, -17.0568
1.393925, -17.0931
1.395406, -17.1294
1.396887, -17.1657
1.398367, -17.2021
1.399848, -17.2385
1.401329, -17.2750
1.402809, -17.3115
1.404289, -17.3480
1.405770, -17.3846
1.407250, -17.4212
1.408730, -17.4578
1.410210, -17.4945
1.411690, -17.5312
1.413170, -17.5680
1.414650, -17.6048
1.416129, -17.6416
1.417609, -17.6784
1.419088, -17.7153
1.420568, -17.7523
1.422047, -17.7892
1.423526, -17.8262
1.425006, -17.8633
1.426485, -17.9003
1.427964, -17.9374
1.429443, -17.9746
1.430921, -18.0118
1.432400, -18.0490
1.433879, -18.0863
1.435357, -18.1235
1.436836, -18.1609
1.438314, -18.1982
1.439793, -18.2356
1.441271, -18.2731
1.442749, -18.3105
1.444227, -18.3481
1.445705, -18.3856
1.447183, -18.4232
1.448661, -18.4608
1.450138, -18.4984
1.451616, -18.5361
1.453094, -18.5739
1.454571, -18.6116
1.456048, -18.6494
1.457526, -18.6873
1.459003, -18.7251
1.460480, -18.7630
1.461957, -18.8010
1.463434, -18.8389
1.464911, -18.8770
1.466388, -18.9150
1.467864, -18.9531
1.469341, -18.9912
1.470817, -19.0294
1.472294, -19.0676
1.473770, -19.1058
1.475246, -19.1441
1.476722, -19.1824
1.478198, -19.2207
1.479674, -19.2591
1.481150, -19.2975
1.482626, -19.3359
1.484102, -19.3744
1.485577, -19.4129
1.487053, -19.4515
1.488528, -19.4901
1.490004, -19.5287
1.491479, -19.5673
1.492954, -19.6060
1.494429, -19.6448
1.495904, -19.6835
1.497379, -19.7223
1.498854, -19.7612
1.500328, -19.8000
1.501803, -19.8389
1.503278, -19.8779
1.504752, -19.9169
1.506226, -19.9559
1.507701, -19.9949
1.509175, -20.0340
1.510649, -20.0732
1.512123, -20.1123
1.513597, -20.1515
1.515071, -20.1907
1.516544, -20.2300
1.518018, -20.2693
1.519492, -20.3086
1.520965, -20.3480
1.522438, -20.3874
1.523912, -20.4269
1.525385, -20.4664
1.526858, -20.5059
1.528331, -20.5454
1.529804, -20.5850
1.531277, -20.6246
1.532749, -20.6643
1.534222, -20.7040
1.535694, -20.7437
1.537167, -20.7835
1.538639, -20.8233
1.540111, -20.8631
1.541584, -20.9030
1.543056, -20.9429
1.544528, -20.9828
1.546000, -21.0228
1.547471, -21.0628
1.548943, -21.1029
1.550415, -21.1429
1.551886, -21.1831
1.553358, -21.2232
1.554829, -21.2634
1.556300, -21.3036
1.557771, -21.3439
1.559242, -21.3842
1.560713, -21.4245
1.562184, -21.4649
1.563655, -21.5053
1.565126, -21.5457
1.566596, -21.5862
1.568067, -21.6267
1.569537, -21.6672
1.571007, -21.7078
1.572478, -21.7484
1.573948, -21.7891
1.575418, -21.8298
1.576888, -21.8705
1.578358, -21.9112
1.579827, -21.9520
1.581297, -21.9929
1.582767, -22.0337
1.584236, -22.0746
1.585705, -22.1155
1.587175, -22.1565
1.588644, -22.1975
1.590113, -22.2385
1.591582, -22.2796
1.593051, -22.3207
1.594520, -22.3619
1.595988, -22.4030
1.597457, -22.4443
1.598925, -22.4855
1.600394, -22.5268
1.601862, -22.5681
1.603330, -22.6095
1.604798, -22.6508
1.606266, -22.6923
1.607734, -22.7337
1.609202, -22.7752
1.610670, -22.8167
1.612138, -22.8583
1.613605, -22.8999
1.615073, -22.9415
1.616540, -22.9832
1.618007, -23.0249
1.619474, -23.0666
1.620941, -23.1084
1.622408, -23.1502
1.623875, -23.1921
1.625342, -23.2339
1.626809, -23.2758
1.628275, -23.3178
1.629742, -23.3598
1.631208, -23.4018
1.632675, -23.4438
1.634141, -23.4859
1.635607, -23.5280
1.637073, -23.5702
1.638539, -23.6124
1.640005, -23.6546
1.641470, -23.6969
1.642936, -23.7392
1.644401, -23.7815
1.645867, -23.8239
1.647332, -23.8663
1.648797, -23.9087
1.650262, -23.9512
1.651727, -23.9937
1.653192, -24.0362
1.654657, -24.0788
1.656122, -24.1214
1.657587, -24.1640
1.659051, -24.2067
1.660516, -24.2494
1.661980, -24.2922
1.663444, -24.3349
1.664908, -24.3778
1.666372, -24.4206
1.667836, -24.4635
1.669300, -24.5064
1.670764, -24.5494
1.672227, -24.5924
1.673691, -24.6354
1.675154, -24.6784
1.676618, -24.7215
1.678081, -24.7647
1.679544, -24.8078
1.681007, -24.8510
1.682470, -24.8942
1.683933, -24.9375
1.685396, -24.9808
1.686858, -25.0241
1.688321, -25.0675
1.689783, -25.1109
1.691246, -25.1543
1.692708, -25.1978
1.694170, -25.2413
1.695632, -25.2849
1.697094, -25.3284
1.698556, -25.3720
1.700017, -25.4157
1.701479, -25.4594
1.702941, -25.5031
1.704402, -25.5468
1.705863, -25.5906
1.707325, -25.6344
1.708786, -25.6783
1.710247, -25.7222
1.711708, -25.7661
1.713168, -25.8100
1.714629, -25.8540
1.716090, -25.8980
1.717550, -25.9421
1.719011, -25.9862
1.720471, -26.0303
1.721931, -26.0745
1.723391, -26.1186
1.724851, -26.1629
1.726311, -26.2071
1.727771, -26.2514
1.729231, -26.2958
1.730690, -26.3401
1.732150, -26.3845
1.733609, -26.4289
1.735068, -26.4734
1.736527, -26.5179
1.737987, -26.5624
1.739446, -26.6070
1.740904, -26.6516
1.742363, -26.6962
1.743822, -26.7409
1.745280, -26.7856
1.746739, -26.8304
1.748197, -26.8751
1.749655, -26.9199
1.751113, -26.9648
1.752572, -27.0097
1.754029, -27.0546
1.755487, -27.0995
1.756945, -27.1445
1.758403, -27.1895
1.759860, -27.2345
1.761318, -27.2796
1.762775, -27.3247
1.764232, -27.3699
1.765689, -27.4150
1.767146, -27.4603
1.768603, -27.5055
1.770060, -27.5508
1.771516, -27.5961
1.772973, -27.6414
1.774429, -27.6868
1.775886, -27.7322
1.777342, -27.7777
1.778798, -27.8232
1.780254, -27.8687
1.781710, -27.9142
1.783166, -27.9598
1.784622, -28.0055
1.786077, -28.0511
1.787533, -28.0968
1.788988, -28.1425
1.790444, -28.1883
1.791899, -28.2340
1.793354, -28.2799
1.794809, -28.3257
1.796264, -28.3716
1.797718, -28.4175
1.799173, -28.4635
1.800628, -28.5095
1.802082, -28.5555
1.803536, -28.6016
1.804991, -28.6476
1.806445, -28.6938
1.807899, -28.7399
1.809353, -28.7861
1.810807, -28.8323
1.812260, -28.8786
1.813714, -28.9249
1.815167, -28.9712
1.816621, -29.0176
1.818074, -29.0640
1.819527, -29.1104
1.820980, -29.1569
1.822433, -29.2033
1.823886, -29.2499
1.825339, -29.2964
1.826791, -29.3430
1.828244, -29.3896
1.829696, -29.4363
1.831148, -29.4830
1.832601, -29.5297
1.834053, -29.5765
1.835505, -29.6233
1.836956, -29.6701
1.838408, -29.7170
1.839860, -29.7639
1.841311, -29.8108
1.842763, -29.8577
1.844214, -29.9047
1.845665, -29.9518
1.847116, -29.9988
1.848567, -30.0459
1.850018, -30.0930
1.851469, -30.1402
1.852920, -30.1874
1.854370, -30.2346
1.855821, -30.2819
1.857271, -30.3292
1.858721, -30.3765
1.860171, -30.4239
1.861621, -30.4712
1.863071, -30.5187
1.864521, -30.5661
1.865971, -30.6136
1.867420, -30.6611
1.868870, -30.7087
1.870319, -30.7563
1.871768, -30.8039
1.873217, -30.8516
1.874666, -30.8993
1.876115, -30.9470
1.877564, -30.9947
1.879013, -31.0425
1.880461, -31.0903
1.881910, -31.1382
1.883358, -31.1861
1.884806, -31.2340
1.886254, -31.2820
1.887702, -31.3299
1.889150, -31.3780
1.890598, -31.4260
1.892046, -31.4741
1.893493, -31.5222
1.894941, -31.5704
