# L1 collimated design OPL=0
# r_mm, sag_um
0.062279, -0.3646
0.062421, -0.3662
0.062564, -0.3679
0.062706, -0.3696
0.062849, -0.3712
0.062991, -0.3729
0.063134, -0.3746
0.063276, -0.3763
0.063419, -0.3780
0.063561, -0.3797
0.063704, -0.3814
0.063846, -0.3831
0.063989, -0.3848
0.064131, -0.3865
0.064274, -0.3882
0.064416, -0.3900
0.064559, -0.3917
0.064701, -0.3934
0.064844, -0.3951
0.064986, -0.3969
0.065129, -0.3986
0.065272, -0.4004
0.065414, -0.4021
0.065557, -0.4038
0.065699, -0.4056
0.065842, -0.4074
0.065984, -0.4091
0.066127, -0.4109
0.066269, -0.4127
0.066412, -0.4144
0.066554, -0.4162
0.066697, -0.4180
0.066839, -0.4198
0.066982, -0.4216
0.067124, -0.4233
0.067267, -0.4251
0.067409, -0.4269
0.067552, -0.4287
0.067694, -0.4305
0.067837, -0.4324
0.067979, -0.4342
0.068122, -0.4360
0.068264, -0.4378
0.068407, -0.4396
0.068549, -0.4415
0.068692, -0.4433
0.068834, -0.4451
0.068977, -0.4470
0.069119, -0.4488
0.069262, -0.4507
0.069404, -0.4525
0.069547, -0.4544
0.069689, -0.4562
0.069832, -0.4581
0.069974, -0.4600
0.070117, -0.4618
0.070260, -0.4637
0.070402, -0.4656
0.070545, -0.4675
0.070687, -0.4694
0.070830, -0.4713
0.070972, -0.4731
0.071115, -0.4750
0.071257, -0.4769
0.071400, -0.4789
0.071542, -0.4808
0.071685, -0.4827
0.071827, -0.4846
0.071970, -0.4865
0.072112, -0.4884
0.072255, -0.4904
0.072397, -0.4923
0.072540, -0.4942
0.072682, -0.4962
0.072825, -0.4981
0.072967, -0.5001
0.073110, -0.5020
0.073252, -0.5040
0.073395, -0.5059
0.073537, -0.5079
0.073680, -0.5098
0.073822, -0.5118
0.073965, -0.5138
0.074107, -0.5158
0.074250, -0.5177
0.074392, -0.5197
0.074535, -0.5217
0.074677, -0.5237
0.074820, -0.5257
0.074962, -0.5277
0.075105, -0.5297
0.075248, -0.5317
0.075390, -0.5337
0.075533, -0.5357
0.075675, -0.5378
0.075818, -0.5398
0.075960, -0.5418
0.076103, -0.5438
0.076245, -0.5459
0.076388, -0.5479
0.076530, -0.5499
0.076673, -0.5520
0.076815, -0.5540
0.076958, -0.5561
0.077100, -0.5581
0.077243, -0.5602
0.077385, -0.5623
0.077528, -0.5643
0.077670, -0.5664
