# PM780 long-throw L2
# r_mm, sag_um
0.856417, -5.5383
0.858220, -5.5617
0.860023, -5.5851
0.861826, -5.6085
0.863629, -5.6320
0.865432, -5.6555
0.867235, -5.6791
0.869038, -5.7027
0.870841, -5.7264
0.872643, -5.7501
0.874446, -5.7739
0.876249, -5.7977
0.878051, -5.8216
0.879854, -5.8455
0.881656, -5.8695
0.883458, -5.8935
0.885261, -5.9176
0.887063, -5.9417
0.888865, -5.9659
0.890667, -5.9901
0.892469, -6.0143
0.894272, -6.0386
0.896073, -6.0630
0.897875, -6.0874
0.899677, -6.1118
0.901479, -6.1363
0.903281, -6.1609
0.905082, -6.1855
0.906884, -6.2101
0.908685, -6.2348
0.910487, -6.2596
0.912288, -6.2844
0.914090, -6.3092
0.915891, -6.3341
0.917692, -6.3590
0.919493, -6.3840
0.921295, -6.4090
0.923096, -6.4341
0.924897, -6.4592
0.926697, -6.4844
0.928498, -6.5096
0.930299, -6.5349
0.932100, -6.5602
0.933901, -6.5856
0.935701, -6.6110
0.937502, -6.6364
0.939302, -6.6620
0.941103, -6.6875
0.942903, -6.7131
0.944704, -6.7388
0.946504, -6.7645
0.948304, -6.7902
0.950104, -6.8160
0.951904, -6.8419
0.953704, -6.8678
0.955504, -6.8937
0.957304, -6.9197
0.959104, -6.9457
0.960904, -6.9718
0.962704, -6.9979
0.964503, -7.0241
0.966303, -7.0504
0.968102, -7.0766
0.969902, -7.1030
0.971701, -7.1293
0.973500, -7.1558
0.975300, -7.1822
0.977099, -7.2087
0.978898, -7.2353
0.980697, -7.2619
0.982496, -7.2886
0.984295, -7.3153
0.986094, -7.3420
0.987893, -7.3689
0.989692, -7.3957
0.991490, -7.4226
0.993289, -7.4496
0.995087, -7.4765
0.996886, -7.5036
0.998684, -7.5307
1.000483, -7.5578
1.002281, -7.5850
1.004079, -7.6122
1.005877, -7.6395
1.007675, -7.6669
1.009474, -7.6942
1.011271, -7.7217
1.013069, -7.7491
1.014867, -7.7767
1.016665, -7.8042
1.018463, -7.8318
1.020260, -7.8595
1.022058, -7.8872
1.023855, -7.9150
1.025653, -7.9428
1.027450, -7.9706
1.029247, -7.9985
1.031045, -8.0265
1.032842, -8.0545
1.034639, -8.0825
1.036436, -8.1106
1.038233, -8.1388
1.040030, -8.1670
1.041827, -8.1952
1.043623, -8.2235
1.045420, -8.2518
1.047217, -8.2802
1.049013, -8.3086
1.050810, -8.3371
1.052606, -8.3656
1.054402, -8.3942
1.056199, -8.4228
1.057995, -8.4515
1.059791, -8.4802
1.061587, -8.5089
1.063383, -8.5377
1.065179, -8.5666
1.066975, -8.5955
1.068771, -8.6244
1.070567, -8.6534
1.072362, -8.6825
1.074158, -8.7116
1.075953, -8.7407
1.077749, -8.7699
1.079544, -8.7991
1.081339, -8.8284
1.083134, -8.8577
1.084930, -8.8871
1.086725, -8.9165
1.088520, -8.9460
1.090315, -8.9755
1.092110, -9.0051
1.093904, -9.0347
1.095699, -9.0644
1.097494, -9.0941
1.099288, -9.1238
1.101083, -9.1536
1.102877, -9.1835
1.104672, -9.2134
1.106466, -9.2433
1.108260, -9.2733
1.110054, -9.3034
1.111848, -9.3335
1.113642, -9.3636
1.115436, -9.3938
1.117230, -9.4240
1.119024, -9.4543
1.120818, -9.4846
1.122611, -9.5150
1.124405, -9.5454
1.126198, -9.5759
1.127992, -9.6064
1.129785, -9.6369
1.131578, -9.6675
1.133372, -9.6982
1.135165, -9.7289
1.136958, -9.7596
1.138751, -9.7904
1.140544, -9.8213
1.142336, -9.8522
1.144129, -9.8831
1.145922, -9.9141
1.147714, -9.9451
1.149507, -9.9762
1.151299, -10.0073
1.153092, -10.0385
1.154884, -10.0697
1.156676, -10.1010
1.158468, -10.1323
1.160260, -10.1637
1.162053, -10.1951
1.163844, -10.2265
1.165636, -10.2580
1.167428, -10.2896
1.169220, -10.3212
1.171011, -10.3528
1.172803, -10.3845
1.174594, -10.4163
1.176386, -10.4480
1.178177, -10.4799
1.179968, -10.5118
1.181759, -10.5437
1.183550, -10.5757
1.185341, -10.6077
1.187132, -10.6397
1.188923, -10.6719
1.190714, -10.7040
1.192505, -10.7362
1.194295, -10.7685
1.196086, -10.8008
1.197876, -10.8331
1.199667, -10.8655
1.201457, -10.8980
1.203247, -10.9305
1.205037, -10.9630
1.206827, -10.9956
1.208617, -11.0282
1.210407, -11.0609
1.212197, -11.0936
1.213987, -11.1264
1.215776, -11.1592
1.217566, -11.1921
1.219356, -11.2250
1.221145, -11.2579
1.222934, -11.2909
1.224724, -11.3240
1.226513, -11.3571
1.228302, -11.3902
1.230091, -11.4234
1.231880, -11.4566
1.233669, -11.4899
1.235457, -11.5233
1.237246, -11.5566
1.239035, -11.5901
1.240823, -11.6235
1.242612, -11.6571
1.244400, -11.6906
1.246188, -11.7242
1.247977, -11.7579
1.249765, -11.7916
1.251553, -11.8254
1.253341, -11.8591
1.255129, -11.8930
1.256916, -11.9269
1.258704, -11.9608
1.260492, -11.9948
1.262279, -12.0288
1.264067, -12.0629
1.265854, -12.0970
1.267642, -12.1312
1.269429, -12.1654
1.271216, -12.1997
1.273003, -12.2340
1.274790, -12.2684
1.276577, -12.3028
1.278364, -12.3372
1.280150, -12.3717
1.281937, -12.4063
1.283724, -12.4408
1.285510, -12.4755
1.287296, -12.5102
1.289083, -12.5449
1.290869, -12.5797
1.292655, -12.6145
1.294441, -12.6494
1.296227, -12.6843
1.298013, -12.7192
1.299799, -12.7542
1.301585, -12.7893
1.303370, -12.8244
1.305156, -12.8595
1.306941, -12.8947
1.308727, -12.9300
1.310512, -12.9653
1.312297, -13.0006
1.314082, -13.0360
1.315867, -13.0714
1.317652, -13.1069
1.319437, -13.1424
1.321222, -13.1780
1.323007, -13.2136
1.324791, -13.2492
1.326576, -13.2849
1.328360, -13.3207
1.330145, -13.3565
1.331929, -13.3923
1.333713, -13.4282
1.335497, -13.4641
1.337281, -13.5001
1.339065, -13.5361
1.340849, -13.5722
1.342632, -13.6083
1.344416, -13.6445
1.346200, -13.6807
1.347983, -13.7170
1.349767, -13.7533
1.351550, -13.7896
1.353333, -13.8260
1.355116, -13.8624
1.356899, -13.8989
1.358682, -13.9355
1.360465, -13.9720
1.362248, -14.0087
1.364030, -14.0453
1.365813, -14.0821
1.367596, -14.1188
1.369378, -14.1556
1.371160, -14.1925
1.372942, -14.2294
1.374725, -14.2663
1.376507, -14.3033
1.378289, -14.3404
1.380070, -14.3775
1.381852, -14.4146
1.383634, -14.4518
1.385416, -14.4890
1.387197, -14.5263
1.388979, -14.5636
1.390760, -14.6009
1.392541, -14.6383
1.394322, -14.6758
1.396103, -14.7133
1.397884, -14.7508
1.399665, -14.7884
1.401446, -14.8261
1.403227, -14.8637
1.405007, -14.9015
1.406788, -14.9392
1.408568, -14.9771
1.410348, -15.0149
1.412129, -15.0528
1.413909, -15.0908
1.415689, -15.1288
1.417469, -15.1668
1.419249, -15.2049
1.421028, -15.2431
1.422808, -15.2813
1.424588, -15.3195
1.426367, -15.3578
1.428147, -15.3961
1.429926, -15.4345
1.431705, -15.4729
1.433484, -15.5113
1.435263, -15.5498
1.437042, -15.5884
1.438821, -15.6270
1.440600, -15.6656
1.442379, -15.7043
1.444157, -15.7431
1.445936, -15.7818
1.447714, -15.8207
1.449492, -15.8595
1.451271, -15.8984
1.453048, -15.9374
1.454827, -15.9764
1.456604, -16.0155
1.458382, -16.0546
1.460160, -16.0937
1.461938, -16.1329
1.463715, -16.1721
1.465493, -16.2114
1.467270, -16.2507
1.469047, -16.2901
1.470824, -16.3295
1.472601, -16.3690
1.474378, -16.4085
1.476155, -16.4480
1.477932, -16.4876
1.479709, -16.5273
1.481485, -16.5670
1.483262, -16.6067
1.485038, -16.6465
1.486814, -16.6863
1.488590, -16.7262
1.490366, -16.7661
1.492142, -16.8060
1.493918, -16.8461
1.495694, -16.8861
1.497470, -16.9262
1.499245, -16.9663
1.501021, -17.0065
1.502796, -17.0468
1.504572, -17.0870
1.506347, -17.1274
1.508122, -17.1677
1.509897, -17.2081
1.511672, -17.2486
1.513447, -17.2891
1.515221, -17.3297
1.516996, -17.3702
1.518771, -17.4109
1.520545, -17.4516
1.522319, -17.4923
1.524094, -17.5331
1.525868, -17.5739
1.527642, -17.6148
1.529416, -17.6557
1.531190, -17.6966
1.532963, -17.7376
1.534737, -17.7787
1.536510, -17.8198
1.538284, -17.8609
1.540057, -17.9021
1.541830, -17.9433
1.543604, -17.9846
1.545377, -18.0259
1.547149, -18.0672
1.548922, -18.1086
1.550695, -18.1501
1.552468, -18.1916
1.554240, -18.2331
1.556013, -18.2747
1.557785, -18.3163
1.559557, -18.3580
1.561329, -18.3997
1.563101, -18.4415
1.564873, -18.4833
1.566645, -18.5252
1.568417, -18.5671
1.570189, -18.6090
1.571960, -18.6510
1.573731, -18.6930
1.575503, -18.7351
1.577274, -18.7772
1.579045, -18.8194
1.580816, -18.8616
1.582587, -18.9039
1.584358, -18.9462
1.586129, -18.9885
1.587899, -19.0309
1.589670, -19.0733
1.591440, -19.1158
1.593210, -19.1583
1.594980, -19.2009
1.596751, -19.2435
1.598521, -19.2862
1.600290, -19.3289
1.602060, -19.3716
1.603830, -19.4144
1.605599, -19.4573
1.607369, -19.5002
1.609138, -19.5431
1.610908, -19.5861
1.612677, -19.6291
1.614446, -19.6721
1.616215, -19.7152
1.617984, -19.7584
1.619752, -19.8016
1.621521, -19.8448
1.623289, -19.8881
1.625058, -19.9314
1.626826, -19.9748
1.628594, -20.0182
1.630362, -20.0617
1.632130, -20.1052
1.633898, -20.1487
1.635666, -20.1923
1.637434, -20.2360
1.639201, -20.2797
1.640969, -20.3234
1.642736, -20.3672
1.644503, -20.4110
1.646271, -20.4548
1.648038, -20.4987
1.649805, -20.5427
1.651571, -20.5867
1.653338, -20.6307
1.655105, -20.6748
1.656871, -20.7189
1.658638, -20.7631
1.660404, -20.8073
1.662170, -20.8516
1.663936, -20.8959
1.665702, -20.9402
1.667468, -20.9846
1.669234, -21.0291
1.671000, -21.0735
1.672765, -21.1181
1.674531, -21.1626
1.676296, -21.2072
1.678061, -21.2519
1.679826, -21.2966
1.681591, -21.3413
1.683356, -21.3861
1.685121, -21.4310
1.686886, -21.4758
1.688650, -21.5208
1.690415, -21.5657
1.692179, -21.6107
1.693943, -21.6558
1.695707, -21.7009
1.697471, -21.7460
1.699235, -21.7912
1.700999, -21.8365
1.702763, -21.8817
1.704526, -21.9270
1.706290, -21.9724
1.708053, -22.0178
1.709817, -22.0633
1.711580, -22.1088
1.713343, -22.1543
1.715106, -22.1999
1.716868, -22.2455
1.718631, -22.2912
1.720394, -22.3369
1.722156, -22.3826
1.723919, -22.4284
1.725681, -22.4743
1.727443, -22.5202
1.729205, -22.5661
1.730967, -22.6121
1.732729, -22.6581
1.734491, -22.7042
1.736252, -22.7503
1.738014, -22.7964
1.739775, -22.8426
1.741536, -22.8889
1.743297, -22.9351
1.745058, -22.9815
1.746819, -23.0278
1.748580, -23.0743
1.750341, -23.1207
1.752101, -23.1672
1.753862, -23.2138
1.755622, -23.2603
1.757382, -23.3070
1.759143, -23.3536
1.760903, -23.4004
1.762663, -23.4471
1.764422, -23.4939
1.766182, -23.5408
1.767942, -23.5877
1.769701, -23.6346
1.771460, -23.6816
1.773220, -23.7286
1.774979, -23.7757
1.776738, -23.8228
1.778497, -23.8699
1.780255, -23.9171
1.782014, -23.9644
1.783773, -24.0117
1.785531, -24.0590
1.787289, -24.1064
1.789047, -24.1538
1.790806, -24.2012
1.792564, -24.2487
1.794321, -24.2963
1.796079, -24.3439
1.797837, -24.3915
1.799594, -24.4392
1.801352, -24.4869
1.803109, -24.5347
1.804866, -24.5825
1.806623, -24.6303
1.808380, -24.6782
1.810137, -24.7261
1.811894, -24.7741
1.813650, -24.8221
1.815407, -24.8702
1.817163, -24.9183
1.818919, -24.9664
1.820675, -25.0146
1.822431, -25.0629
1.824187, -25.1112
1.825943, -25.1595
1.827699, -25.2078
1.829454, -25.2562
1.831210, -25.3047
1.832965, -25.3532
1.834720, -25.4017
1.836475, -25.4503
1.838230, -25.4989
1.839985, -25.5476
1.841740, -25.5963
1.843494, -25.6451
1.845249, -25.6939
1.847003, -25.7427
1.848757, -25.7916
1.850511, -25.8405
1.852265, -25.8895
1.854019, -25.9385
1.855773, -25.9875
1.857527, -26.0366
1.859280, -26.0858
1.861034, -26.1350
1.862787, -26.1842
1.864540, -26.2335
1.866293, -26.2828
1.868046, -26.3321
1.869799, -26.3815
1.871552, -26.4310
1.873304, -26.4804
1.875057, -26.5300
1.876809, -26.5795
1.878561, -26.6291
1.880313, -26.6788
1.882065, -26.7285
1.883817, -26.7782
1.885569, -26.8280
1.887321, -26.8778
1.889072, -26.9277
1.890823, -26.9776
1.892575, -27.0276
1.894326, -27.0776
1.896077, -27.1276
1.897828, -27.1777
1.899578, -27.2278
1.901329, -27.2780
1.903080, -27.3282
1.904830, -27.3784
1.906580, -27.4287
1.908330, -27.4790
1.910080, -27.5294
1.911830, -27.5798
1.913580, -27.6303
1.915330, -27.6808
1.917079, -27.7314
1.918829, -27.7819
1.920578, -27.8326
1.922327, -27.8833
1.924076, -27.9340
1.925825, -27.9847
1.927574, -28.0355
1.929323, -28.0864
1.931071, -28.1373
1.932820, -28.1882
1.934568, -28.2392
1.936316, -28.2902
1.938064, -28.3412
1.939812, -28.3923
1.941560, -28.4435
1.943308, -28.4947
1.945056, -28.5459
1.946803, -28.5971
1.948550, -28.6485
1.950298, -28.6998
1.952045, -28.7512
1.953792, -28.8026
1.955538, -28.8541
1.957285, -28.9056
1.959032, -28.9572
1.960778, -29.0088
1.962525, -29.0604
1.964271, -29.1121
1.966017, -29.1639
1.967763, -29.2156
1.969509, -29.2675
1.971254, -29.3193
1.973000, -29.3712
1.974745, -29.4232
1.976491, -29.4751
1.978236, -29.5272
1.979981, -29.5792
1.981726, -29.6313
1.983471, -29.6835
1.985216, -29.7357
1.986960, -29.7879
1.988705, -29.8402
1.990449, -29.8925
1.992193, -29.9449
1.993937, -29.9973
1.995681, -30.0497
1.997425, -30.1022
1.999169, -30.1547
2.000912, -30.2073
2.002656, -30.2599
2.004399, -30.3126
2.006142, -30.3653
2.007885, -30.4180
2.009628, -30.4708
2.011371, -30.5236
2.013114, -30.5765
2.014856, -30.6294
2.016599, -30.6823
2.018341, -30.7353
2.020083, -30.7883
2.021825, -30.8414
2.023567, -30.8945
2.025309, -30.9477
2.027051, -31.0009
2.028792, -31.0541
2.030534, -31.1074
2.032275, -31.1607
2.034016, -31.2141
2.035757, -31.2675
2.037498, -31.3209
2.039239, -31.3744
2.040979, -31.4279
2.042720, -31.4815
2.044460, -31.5351
2.046200, -31.5888
2.047941, -31.6425
2.049681, -31.6962
2.051420, -31.7500
2.053160, -31.8038
2.054900, -31.8577
2.056639, -31.9116
2.058379, -31.9655
2.060118, -32.0195
2.061857, -32.0735
2.063596, -32.1276
2.065335, -32.1817
2.067073, -32.2358
2.068812, -32.2900
2.070550, -32.3443
2.072289, -32.3985
2.074027, -32.4529
2.075765, -32.5072
2.077503, -32.5616
2.079240, -32.6160
2.080978, -32.6705
2.082716, -32.7250
2.084453, -32.7796
2.086190, -32.8342
2.087927, -32.8889
2.089664, -32.9435
2.091401, -32.9983
2.093138, -33.0530
2.094874, -33.1078
2.096611, -33.1627
2.098347, -33.2176
2.100083, -33.2725
2.101819, -33.3275
2.103555, -33.3825
2.105291, -33.4376
2.107027, -33.4927
2.108762, -33.5478
2.110498, -33.6030
2.112233, -33.6582
2.113968, -33.7134
2.115703, -33.7687
2.117438, -33.8241
2.119173, -33.8795
2.120907, -33.9349
2.122642, -33.9904
2.124376, -34.0459
2.126110, -34.1014
2.127844, -34.1570
2.129578, -34.2126
2.131312, -34.2683
2.133046, -34.3240
2.134779, -34.3798
2.136512, -34.4355
2.138246, -34.4914
2.139979, -34.5473
2.141712, -34.6032
2.143445, -34.6591
2.145177, -34.7151
2.146910, -34.7711
2.148642, -34.8272
2.150375, -34.8833
2.152107, -34.9395
2.153839, -34.9957
2.155571, -35.0519
2.157303, -35.1082
2.159034, -35.1645
2.160766, -35.2209
2.162497, -35.2773
2.164228, -35.3337
2.165959, -35.3902
2.167690, -35.4467
2.169421, -35.5033
2.171152, -35.5599
2.172882, -35.6165
2.174613, -35.6732
2.176343, -35.7300
2.178073, -35.7867
2.179803, -35.8435
2.181533, -35.9004
2.183263, -35.9573
2.184992, -36.0142
2.186722, -36.0712
2.188451, -36.1282
2.190180, -36.1852
2.191909, -36.2423
2.193638, -36.2994
2.195367, -36.3566
2.197096, -36.4138
2.198824, -36.4711
2.200552, -36.5283
2.202281, -36.5857
2.204009, -36.6430
2.205737, -36.7004
2.207464, -36.7579
2.209192, -36.8154
2.210920, -36.8729
2.212647, -36.9305
2.214374, -36.9881
2.216101, -37.0458
2.217828, -37.1034
2.219555, -37.1612
2.221282, -37.2189
2.223008, -37.2768
2.224735, -37.3346
2.226461, -37.3925
2.228187, -37.4504
2.229913, -37.5084
2.231639, -37.5664
2.233365, -37.6245
2.235090, -37.6826
2.236816, -37.7407
2.238541, -37.7989
2.240266, -37.8571
2.241991, -37.9153
2.243716, -37.9736
2.245441, -38.0319
2.247165, -38.0903
2.248890, -38.1487
2.250614, -38.2072
2.252338, -38.2657
2.254062, -38.3242
2.255786, -38.3828
2.257510, -38.4414
2.259234, -38.5000
2.260957, -38.5587
