# L1 soft-edge 20mm
# r_mm, sag_um
0.082373, -0.7263
0.082516, -0.7288
0.082658, -0.7313
0.082801, -0.7338
0.082943, -0.7363
0.083086, -0.7389
0.083228, -0.7414
0.083371, -0.7439
0.083513, -0.7465
0.083656, -0.7490
0.083798, -0.7515
0.083941, -0.7541
0.084083, -0.7567
0.084226, -0.7592
0.084368, -0.7618
0.084511, -0.7644
0.084653, -0.7669
0.084796, -0.7695
0.084938, -0.7721
0.085081, -0.7747
0.085224, -0.7773
0.085366, -0.7799
0.085509, -0.7825
0.085651, -0.7851
0.085794, -0.7877
0.085936, -0.7903
0.086079, -0.7929
0.086221, -0.7955
0.086364, -0.7982
0.086506, -0.8008
0.086649, -0.8034
0.086791, -0.8061
0.086934, -0.8087
0.087076, -0.8113
0.087219, -0.8140
0.087361, -0.8167
0.087504, -0.8193
0.087646, -0.8220
0.087789, -0.8246
0.087931, -0.8273
0.088074, -0.8300
0.088216, -0.8327
0.088359, -0.8354
0.088501, -0.8381
0.088644, -0.8407
0.088786, -0.8434
0.088929, -0.8461
0.089071, -0.8489
0.089214, -0.8516
0.089356, -0.8543
0.089499, -0.8570
0.089641, -0.8597
0.089784, -0.8625
0.089926, -0.8652
0.090069, -0.8679
0.090212, -0.8707
0.090354, -0.8734
0.090497, -0.8762
0.090639, -0.8789
0.090782, -0.8817
0.090924, -0.8844
0.091067, -0.8872
0.091209, -0.8900
0.091352, -0.8928
0.091494, -0.8955
0.091637, -0.8983
0.091779, -0.9011
0.091922, -0.9039
0.092064, -0.9067
0.092207, -0.9095
0.092349, -0.9123
0.092492, -0.9151
0.092634, -0.9179
0.092777, -0.9208
0.092919, -0.9236
0.093062, -0.9264
0.093204, -0.9292
0.093347, -0.9321
0.093489, -0.9349
0.093632, -0.9378
0.093774, -0.9406
0.093917, -0.9435
0.094059, -0.9463
0.094202, -0.9492
0.094344, -0.9520
0.094487, -0.9549
0.094629, -0.9578
0.094772, -0.9607
0.094914, -0.9636
0.095057, -0.9664
0.095200, -0.9693
0.095342, -0.9722
0.095485, -0.9751
0.095627, -0.9780
0.095770, -0.9809
0.095912, -0.9839
0.096055, -0.9868
0.096197, -0.9897
0.096340, -0.9926
0.096482, -0.9955
0.096625, -0.9985
0.096767, -1.0014
0.096910, -1.0044
0.097052, -1.0073
0.097195, -1.0103
0.097337, -1.0132
0.097480, -1.0162
0.097622, -1.0191
0.097765, -1.0221
0.097907, -1.0251
0.098050, -1.0281
0.098192, -1.0310
0.098335, -1.0340
0.098477, -1.0370
0.098620, -1.0400
0.098762, -1.0430
0.098905, -1.0460
0.099047, -1.0490
0.099190, -1.0520
0.099332, -1.0551
0.099475, -1.0581
0.099617, -1.0611
0.099760, -1.0641
0.099902, -1.0672
0.100045, -1.0702
0.100188, -1.0732
0.100330, -1.0763
0.100473, -1.0793
0.100615, -1.0824
0.100758, -1.0855
0.100900, -1.0885
0.101043, -1.0916
0.101185, -1.0947
0.101328, -1.0977
0.101470, -1.1008
0.101613, -1.1039
0.101755, -1.1070
0.101898, -1.1101
0.102040, -1.1132
0.102183, -1.1163
0.102325, -1.1194
0.102468, -1.1225
0.102610, -1.1256
0.102753, -1.1287
0.102895, -1.1318
0.103038, -1.1350
0.103180, -1.1381
0.103323, -1.1412
0.103465, -1.1444
0.103608, -1.1475
0.103750, -1.1507
0.103893, -1.1538
0.104035, -1.1570
0.104178, -1.1601
0.104320, -1.1633
0.104463, -1.1665
0.104605, -1.1697
0.104748, -1.1728
0.104890, -1.1760
0.105033, -1.1792
0.105176, -1.1824
0.105318, -1.1856
0.105461, -1.1888
0.105603, -1.1920
0.105746, -1.1952
0.105888, -1.1984
0.106031, -1.2016
0.106173, -1.2049
0.106316, -1.2081
0.106458, -1.2113
0.106601, -1.2145
0.106743, -1.2178
0.106886, -1.2210
0.107028, -1.2243
0.107171, -1.2275
0.107313, -1.2308
0.107456, -1.2340
0.107598, -1.2373
0.107741, -1.2406
0.107883, -1.2438
0.108026, -1.2471
0.108168, -1.2504
0.108311, -1.2537
0.108453, -1.2570
0.108596, -1.2603
0.108738, -1.2636
0.108881, -1.2669
0.109023, -1.2702
0.109166, -1.2735
0.109308, -1.2768
0.109451, -1.2801
0.109593, -1.2834
0.109736, -1.2868
0.109878, -1.2901
0.110021, -1.2934
0.110164, -1.2968
0.110306, -1.3001
0.110449, -1.3035
0.110591, -1.3068
0.110734, -1.3102
0.110876, -1.3136
0.111019, -1.3169
0.111161, -1.3203
0.111304, -1.3237
0.111446, -1.3270
0.111589, -1.3304
0.111731, -1.3338
0.111874, -1.3372
0.112016, -1.3406
0.112159, -1.3440
0.112301, -1.3474
0.112444, -1.3508
0.112586, -1.3542
0.112729, -1.3576
0.112871, -1.3611
0.113014, -1.3645
0.113156, -1.3679
0.113299, -1.3714
0.113441, -1.3748
0.113584, -1.3782
0.113726, -1.3817
0.113869, -1.3851
0.114011, -1.3886
0.114154, -1.3921
0.114296, -1.3955
0.114439, -1.3990
0.114581, -1.4025
0.114724, -1.4059
0.114866, -1.4094
0.115009, -1.4129
0.115152, -1.4164
0.115294, -1.4199
0.115437, -1.4234
0.115579, -1.4269
0.115722, -1.4304
0.115864, -1.4339
0.116007, -1.4374
0.116149, -1.4409
0.116292, -1.4445
0.116434, -1.4480
0.116577, -1.4515
0.116719, -1.4551
0.116862, -1.4586
0.117004, -1.4622
0.117147, -1.4657
0.117289, -1.4693
0.117432, -1.4728
0.117574, -1.4764
0.117717, -1.4799
0.117859, -1.4835
0.118002, -1.4871
0.118144, -1.4907
0.118287, -1.4942
0.118429, -1.4978
0.118572, -1.5014
0.118714, -1.5050
0.118857, -1.5086
0.118999, -1.5122
0.119142, -1.5158
0.119284, -1.5195
0.119427, -1.5231
0.119569, -1.5267
0.119712, -1.5303
0.119854, -1.5339
0.119997, -1.5376
0.120140, -1.5412
0.120282, -1.5449
0.120425, -1.5485
0.120567, -1.5522
0.120710, -1.5558
0.120852, -1.5595
0.120995, -1.5631
0.121137, -1.5668
0.121280, -1.5705
0.121422, -1.5742
0.121565, -1.5778
0.121707, -1.5815
0.121850, -1.5852
0.121992, -1.5889
0.122135, -1.5926
0.122277, -1.5963
0.122420, -1.6000
0.122562, -1.6037
0.122705, -1.6074
0.122847, -1.6112
0.122990, -1.6149
0.123132, -1.6186
0.123275, -1.6223
0.123417, -1.6261
0.123560, -1.6298
0.123702, -1.6336
0.123845, -1.6373
0.123987, -1.6411
0.124130, -1.6448
0.124272, -1.6486
0.124415, -1.6524
0.124557, -1.6561
0.124700, -1.6599
0.124842, -1.6637
0.124985, -1.6675
0.125128, -1.6712
0.125270, -1.6750
0.125413, -1.6788
0.125555, -1.6826
0.125698, -1.6864
0.125840, -1.6902
0.125983, -1.6941
0.126125, -1.6979
0.126268, -1.7017
0.126410, -1.7055
0.126553, -1.7094
0.126695, -1.7132
0.126838, -1.7170
0.126980, -1.7209
0.127123, -1.7247
0.127265, -1.7286
0.127408, -1.7324
0.127550, -1.7363
0.127693, -1.7401
0.127835, -1.7440
0.127978, -1.7479
0.128120, -1.7518
0.128263, -1.7556
0.128405, -1.7595
0.128548, -1.7634
0.128690, -1.7673
0.128833, -1.7712
0.128975, -1.7751
0.129118, -1.7790
0.129260, -1.7829
0.129403, -1.7868
0.129545, -1.7908
0.129688, -1.7947
0.129830, -1.7986
0.129973, -1.8025
0.130116, -1.8065
0.130258, -1.8104
0.130401, -1.8144
0.130543, -1.8183
0.130686, -1.8223
0.130828, -1.8262
0.130971, -1.8302
0.131113, -1.8341
0.131256, -1.8381
0.131398, -1.8421
0.131541, -1.8461
0.131683, -1.8500
0.131826, -1.8540
0.131968, -1.8580
0.132111, -1.8620
0.132253, -1.8660
0.132396, -1.8700
0.132538, -1.8740
0.132681, -1.8780
0.132823, -1.8820
0.132966, -1.8861
0.133108, -1.8901
0.133251, -1.8941
0.133393, -1.8981
0.133536, -1.9022
0.133678, -1.9062
0.133821, -1.9103
0.133963, -1.9143
0.134106, -1.9184
0.134248, -1.9224
0.134391, -1.9265
0.134533, -1.9306
0.134676, -1.9346
0.134818, -1.9387
0.134961, -1.9428
0.135104, -1.9469
0.135246, -1.9510
0.135389, -1.9550
0.135531, -1.9591
0.135674, -1.9632
0.135816, -1.9673
0.135959, -1.9715
0.136101, -1.9756
0.136244, -1.9797
0.136386, -1.9838
0.136529, -1.9879
0.136671, -1.9921
0.136814, -1.9962
0.136956, -2.0003
0.137099, -2.0045
0.137241, -2.0086
0.137384, -2.0128
0.137526, -2.0169
0.137669, -2.0211
0.137811, -2.0253
0.137954, -2.0294
0.138096, -2.0336
0.138239, -2.0378
0.138381, -2.0419
0.138524, -2.0461
0.138666, -2.0503
0.138809, -2.0545
0.138951, -2.0587
0.139094, -2.0629
0.139236, -2.0671
0.139379, -2.0713
0.139521, -2.0755
0.139664, -2.0798
0.139806, -2.0840
0.139949, -2.0882
0.140092, -2.0924
0.140234, -2.0967
0.140377, -2.1009
0.140519, -2.1052
0.140662, -2.1094
0.140804, -2.1137
0.140947, -2.1179
0.141089, -2.1222
0.141232, -2.1264
0.141374, -2.1307
0.141517, -2.1350
0.141659, -2.1393
0.141802, -2.1435
0.141944, -2.1478
0.142087, -2.1521
0.142229, -2.1564
0.142372, -2.1607
0.142514, -2.1650
0.142657, -2.1693
0.142799, -2.1736
0.142942, -2.1779
0.143084, -2.1823
0.143227, -2.1866
0.143369, -2.1909
0.143512, -2.1952
0.143654, -2.1996
0.143797, -2.2039
0.143939, -2.2083
0.144082, -2.2126
0.144224, -2.2170
0.144367, -2.2213
0.144509, -2.2257
0.144652, -2.2300
0.144794, -2.2344
0.144937, -2.2388
0.145080, -2.2432
0.145222, -2.2475
0.145365, -2.2519
0.145507, -2.2563
0.145650, -2.2607
0.145792, -2.2651
0.145935, -2.2695
0.146077, -2.2739
0.146220, -2.2783
0.146362, -2.2828
0.146505, -2.2872
0.146647, -2.2916
0.146790, -2.2960
0.146932, -2.3005
0.147075, -2.3049
0.147217, -2.3093
0.147360, -2.3138
0.147502, -2.3182
0.147645, -2.3227
0.147787, -2.3271
0.147930, -2.3316
0.148072, -2.3361
0.148215, -2.3405
0.148357, -2.3450
0.148500, -2.3495
0.148642, -2.3540
0.148785, -2.3585
0.148927, -2.3630
0.149070, -2.3675
0.149212, -2.3720
0.149355, -2.3765
0.149497, -2.3810
0.149640, -2.3855
0.149782, -2.3900
0.149925, -2.3945
0.150068, -2.3990
0.150210, -2.4036
0.150353, -2.4081
0.150495, -2.4126
0.150638, -2.4172
0.150780, -2.4217
0.150923, -2.4263
0.151065, -2.4308
0.151208, -2.4354
0.151350, -2.4399
0.151493, -2.4445
0.151635, -2.4491
0.151778, -2.4537
0.151920, -2.4582
0.152063, -2.4628
0.152205, -2.4674
0.152348, -2.4720
0.152490, -2.4766
0.152633, -2.4812
0.152775, -2.4858
0.152918, -2.4904
0.153060, -2.4950
0.153203, -2.4996
0.153345, -2.5043
0.153488, -2.5089
0.153630, -2.5135
0.153773, -2.5182
0.153915, -2.5228
0.154058, -2.5274
0.154200, -2.5321
0.154343, -2.5367
0.154485, -2.5414
0.154628, -2.5460
0.154770, -2.5507
0.154913, -2.5554
0.155056, -2.5600
0.155198, -2.5647
0.155341, -2.5694
0.155483, -2.5741
0.155626, -2.5788
0.155768, -2.5835
0.155911, -2.5882
0.156053, -2.5929
0.156196, -2.5976
0.156338, -2.6023
0.156481, -2.6070
0.156623, -2.6117
0.156766, -2.6164
0.156908, -2.6211
0.157051, -2.6259
0.157193, -2.6306
0.157336, -2.6354
0.157478, -2.6401
0.157621, -2.6448
0.157763, -2.6496
0.157906, -2.6543
0.158048, -2.6591
0.158191, -2.6639
0.158333, -2.6686
0.158476, -2.6734
0.158618, -2.6782
0.158761, -2.6830
0.158903, -2.6877
0.159046, -2.6925
0.159188, -2.6973
0.159331, -2.7021
0.159473, -2.7069
0.159616, -2.7117
0.159758, -2.7165
0.159901, -2.7213
0.160044, -2.7262
0.160186, -2.7310
0.160329, -2.7358
0.160471, -2.7406
0.160614, -2.7455
0.160756, -2.7503
0.160899, -2.7552
0.161041, -2.7600
0.161184, -2.7649
0.161326, -2.7697
0.161469, -2.7746
0.161611, -2.7794
0.161754, -2.7843
0.161896, -2.7892
0.162039, -2.7940
0.162181, -2.7989
0.162324, -2.8038
0.162466, -2.8087
0.162609, -2.8136
0.162751, -2.8185
0.162894, -2.8234
0.163036, -2.8283
0.163179, -2.8332
0.163321, -2.8381
0.163464, -2.8430
0.163606, -2.8480
0.163749, -2.8529
0.163891, -2.8578
0.164034, -2.8627
0.164176, -2.8677
0.164319, -2.8726
0.164461, -2.8776
0.164604, -2.8825
0.164746, -2.8875
0.164889, -2.8924
0.165032, -2.8974
0.165174, -2.9024
0.165317, -2.9073
0.165459, -2.9123
0.165602, -2.9173
0.165744, -2.9223
0.165887, -2.9273
0.166029, -2.9322
0.166172, -2.9372
0.166314, -2.9422
0.166457, -2.9473
0.166599, -2.9523
0.166742, -2.9573
0.166884, -2.9623
0.167027, -2.9673
0.167169, -2.9723
0.167312, -2.9774
0.167454, -2.9824
0.167597, -2.9874
0.167739, -2.9925
0.167882, -2.9975
0.168024, -3.0026
0.168167, -3.0076
0.168309, -3.0127
0.168452, -3.0177
0.168594, -3.0228
0.168737, -3.0279
0.168879, -3.0330
0.169022, -3.0380
0.169164, -3.0431
0.169307, -3.0482
0.169449, -3.0533
0.169592, -3.0584
0.169734, -3.0635
0.169877, -3.0686
0.170020, -3.0737
0.170162, -3.0788
0.170305, -3.0839
0.170447, -3.0891
0.170590, -3.0942
0.170732, -3.0993
0.170875, -3.1044
0.171017, -3.1096
0.171160, -3.1147
0.171302, -3.1199
0.171445, -3.1250
0.171587, -3.1302
0.171730, -3.1353
0.171872, -3.1405
0.172015, -3.1457
0.172157, -3.1508
0.172300, -3.1560
0.172442, -3.1612
0.172585, -3.1664
0.172727, -3.1716
0.172870, -3.1767
0.173012, -3.1819
0.173155, -3.1871
0.173297, -3.1923
0.173440, -3.1975
0.173582, -3.2028
0.173725, -3.2080
0.173867, -3.2132
0.174010, -3.2184
0.174152, -3.2236
0.174295, -3.2289
0.174437, -3.2341
0.174580, -3.2394
0.174722, -3.2446
0.174865, -3.2499
0.175008, -3.2551
0.175150, -3.2604
0.175293, -3.2656
0.175435, -3.2709
0.175578, -3.2762
0.175720, -3.2814
0.175863, -3.2867
0.176005, -3.2920
0.176148, -3.2973
0.176290, -3.3026
0.176433, -3.3079
0.176575, -3.3132
0.176718, -3.3185
0.176860, -3.3238
0.177003, -3.3291
0.177145, -3.3344
0.177288, -3.3397
0.177430, -3.3450
0.177573, -3.3504
0.177715, -3.3557
0.177858, -3.3610
0.178000, -3.3664
0.178143, -3.3717
0.178285, -3.3771
0.178428, -3.3824
0.178570, -3.3878
0.178713, -3.3931
0.178855, -3.3985
0.178998, -3.4039
0.179140, -3.4092
0.179283, -3.4146
0.179425, -3.4200
0.179568, -3.4254
0.179710, -3.4308
0.179853, -3.4362
0.179995, -3.4416
0.180138, -3.4470
