# L2 soft-edge 20mm
# r_mm, sag_um
0.267679, -0.5385
0.269710, -0.5467
0.271742, -0.5549
0.273774, -0.5633
0.275805, -0.5717
0.277837, -0.5801
0.279869, -0.5886
0.281900, -0.5972
0.283932, -0.6058
0.285963, -0.6145
0.287995, -0.6233
0.290026, -0.6321
0.292058, -0.6410
0.294090, -0.6500
0.296121, -0.6590
0.298152, -0.6680
0.300184, -0.6772
0.302215, -0.6864
0.304246, -0.6956
0.306278, -0.7049
0.308309, -0.7143
0.310340, -0.7238
0.312372, -0.7333
0.314404, -0.7428
0.316434, -0.7525
0.318466, -0.7622
0.320497, -0.7719
0.322528, -0.7817
0.324559, -0.7916
0.326591, -0.8015
0.328622, -0.8115
0.330653, -0.8216
0.332684, -0.8317
0.334715, -0.8419
0.336746, -0.8522
0.338777, -0.8625
0.340809, -0.8728
0.342839, -0.8833
0.344870, -0.8938
0.346901, -0.9043
0.348932, -0.9149
0.350963, -0.9256
0.352994, -0.9364
0.355025, -0.9472
0.357056, -0.9580
0.359087, -0.9690
0.361118, -0.9799
0.363148, -0.9910
0.365179, -1.0021
0.367210, -1.0133
0.369240, -1.0245
0.371271, -1.0358
0.373302, -1.0472
0.375333, -1.0586
0.377363, -1.0701
0.379394, -1.0816
0.381424, -1.0932
0.383455, -1.1049
0.385486, -1.1166
0.387516, -1.1284
0.389546, -1.1403
0.391577, -1.1522
0.393608, -1.1642
0.395638, -1.1762
0.397668, -1.1883
0.399699, -1.2005
0.401729, -1.2127
0.403759, -1.2250
0.405790, -1.2374
0.407820, -1.2498
0.409850, -1.2623
0.411881, -1.2748
0.413911, -1.2874
0.415941, -1.3000
0.417971, -1.3128
0.420001, -1.3255
0.422031, -1.3384
0.424061, -1.3513
0.426092, -1.3643
0.428121, -1.3773
0.430151, -1.3904
0.432182, -1.4035
0.434211, -1.4167
0.436241, -1.4300
0.438271, -1.4434
0.440301, -1.4568
0.442331, -1.4702
0.444361, -1.4837
0.446391, -1.4973
0.448420, -1.5110
0.450450, -1.5247
0.452480, -1.5385
0.454509, -1.5523
0.456539, -1.5662
0.458569, -1.5801
0.460598, -1.5942
0.462628, -1.6082
0.464657, -1.6224
0.466687, -1.6366
0.468716, -1.6508
0.470746, -1.6652
0.472775, -1.6796
0.474805, -1.6940
0.476834, -1.7085
0.478864, -1.7231
0.480893, -1.7377
0.482922, -1.7524
0.484951, -1.7672
0.486981, -1.7820
0.489010, -1.7969
0.491039, -1.8118
0.493068, -1.8268
0.495097, -1.8419
0.497126, -1.8570
0.499155, -1.8722
0.501184, -1.8874
0.503213, -1.9028
0.505242, -1.9181
0.507271, -1.9336
0.509300, -1.9491
0.511329, -1.9646
0.513358, -1.9802
0.515386, -1.9959
0.517415, -2.0117
0.519444, -2.0275
0.521473, -2.0433
0.523501, -2.0593
0.525530, -2.0752
0.527558, -2.0913
0.529587, -2.1074
0.531616, -2.1236
0.533644, -2.1398
0.535673, -2.1561
0.537701, -2.1725
0.539730, -2.1889
0.541758, -2.2054
0.543786, -2.2219
0.545815, -2.2385
0.547843, -2.2552
0.549871, -2.2719
0.551899, -2.2887
0.553927, -2.3056
0.555956, -2.3225
0.557984, -2.3394
0.560012, -2.3565
0.562040, -2.3736
0.564068, -2.3907
0.566096, -2.4080
0.568124, -2.4252
0.570152, -2.4426
0.572180, -2.4600
0.574207, -2.4775
0.576235, -2.4950
0.578263, -2.5126
0.580291, -2.5302
0.582318, -2.5479
0.584346, -2.5657
0.586374, -2.5835
0.588401, -2.6014
0.590429, -2.6194
0.592456, -2.6374
0.594484, -2.6555
0.596511, -2.6736
0.598539, -2.6918
0.600566, -2.7101
0.602593, -2.7284
0.604621, -2.7468
0.606648, -2.7653
0.608675, -2.7838
0.610702, -2.8023
0.612729, -2.8210
0.614757, -2.8397
0.616784, -2.8584
0.618811, -2.8772
0.620838, -2.8961
0.622865, -2.9151
0.624892, -2.9341
0.626918, -2.9531
0.628946, -2.9723
0.630972, -2.9914
0.632999, -3.0107
0.635026, -3.0300
0.637052, -3.0494
0.639079, -3.0688
0.641106, -3.0883
0.643132, -3.1078
0.645159, -3.1274
0.647185, -3.1471
0.649212, -3.1669
0.651238, -3.1867
0.653265, -3.2065
0.655291, -3.2264
0.657317, -3.2464
0.659343, -3.2665
0.661370, -3.2866
0.663396, -3.3067
0.665422, -3.3270
0.667448, -3.3473
0.669474, -3.3676
0.671500, -3.3880
0.673526, -3.4085
0.675552, -3.4290
0.677578, -3.4496
0.679604, -3.4703
0.681630, -3.4910
0.683655, -3.5118
0.685681, -3.5326
0.687707, -3.5535
0.689732, -3.5745
0.691758, -3.5955
0.693784, -3.6166
0.695809, -3.6377
0.697835, -3.6589
0.699860, -3.6802
0.701886, -3.7015
0.703911, -3.7229
0.705936, -3.7444
0.707962, -3.7659
0.709987, -3.7875
0.712012, -3.8091
0.714037, -3.8308
0.716062, -3.8525
0.718087, -3.8744
0.720112, -3.8962
0.722137, -3.9182
0.724162, -3.9402
0.726187, -3.9623
0.728212, -3.9844
0.730236, -4.0066
0.732261, -4.0288
0.734286, -4.0511
0.736310, -4.0735
0.738335, -4.0959
0.740360, -4.1184
0.742384, -4.1410
0.744409, -4.1636
0.746433, -4.1862
0.748457, -4.2090
0.750482, -4.2318
0.752506, -4.2546
0.754530, -4.2775
0.756555, -4.3005
0.758579, -4.3236
0.760603, -4.3467
0.762627, -4.3698
0.764651, -4.3930
0.766675, -4.4163
0.768699, -4.4397
0.770723, -4.4631
0.772747, -4.4865
0.774770, -4.5101
0.776794, -4.5337
0.778818, -4.5573
0.780841, -4.5810
0.782865, -4.6048
0.784889, -4.6286
0.786912, -4.6525
0.788935, -4.6765
0.790959, -4.7005
0.792982, -4.7246
0.795005, -4.7487
0.797029, -4.7729
0.799052, -4.7972
0.801075, -4.8215
0.803098, -4.8459
0.805121, -4.8703
0.807144, -4.8948
0.809167, -4.9194
0.811190, -4.9440
0.813213, -4.9687
0.815236, -4.9934
0.817259, -5.0182
0.819281, -5.0431
0.821304, -5.0680
0.823327, -5.0930
0.825349, -5.1181
0.827372, -5.1432
0.829394, -5.1683
0.831416, -5.1936
0.833439, -5.2189
0.835461, -5.2442
0.837483, -5.2696
0.839506, -5.2951
0.841528, -5.3206
0.843550, -5.3462
0.845572, -5.3719
0.847594, -5.3976
0.849616, -5.4234
0.851638, -5.4492
0.853660, -5.4751
0.855682, -5.5011
0.857703, -5.5271
0.859725, -5.5532
0.861747, -5.5794
0.863768, -5.6056
0.865790, -5.6318
0.867811, -5.6581
0.869833, -5.6845
0.871854, -5.7110
0.873875, -5.7375
0.875897, -5.7641
0.877918, -5.7907
0.879939, -5.8174
0.881960, -5.8441
0.883981, -5.8709
0.886002, -5.8978
0.888023, -5.9247
0.890044, -5.9517
0.892065, -5.9788
0.894086, -6.0059
0.896106, -6.0331
0.898127, -6.0603
0.900148, -6.0876
0.902168, -6.1150
0.904189, -6.1424
0.906209, -6.1698
0.908230, -6.1974
0.910250, -6.2250
0.912270, -6.2526
0.914291, -6.2804
0.916311, -6.3081
0.918331, -6.3360
0.920351, -6.3639
0.922371, -6.3918
0.924391, -6.4199
0.926411, -6.4479
0.928431, -6.4761
0.930450, -6.5043
0.932470, -6.5326
0.934490, -6.5609
0.936509, -6.5893
0.938529, -6.6177
0.940549, -6.6462
0.942568, -6.6748
0.944587, -6.7034
0.946607, -6.7321
0.948626, -6.7608
0.950645, -6.7896
0.952664, -6.8185
0.954683, -6.8474
0.956703, -6.8764
0.958722, -6.9055
0.960740, -6.9346
0.962759, -6.9638
0.964778, -6.9930
0.966797, -7.0223
0.968816, -7.0516
0.970834, -7.0810
0.972853, -7.1105
0.974871, -7.1400
0.976890, -7.1696
0.978908, -7.1993
0.980927, -7.2290
0.982945, -7.2588
0.984963, -7.2886
0.986981, -7.3185
0.988999, -7.3485
0.991017, -7.3785
0.993035, -7.4085
0.995053, -7.4387
0.997071, -7.4689
0.999089, -7.4991
1.001107, -7.5294
1.003124, -7.5598
1.005142, -7.5902
1.007160, -7.6207
1.009177, -7.6513
1.011194, -7.6819
1.013212, -7.7126
1.015229, -7.7433
1.017246, -7.7741
1.019264, -7.8050
1.021281, -7.8359
1.023298, -7.8669
1.025315, -7.8979
1.027332, -7.9290
1.029349, -7.9602
1.031365, -7.9914
1.033382, -8.0227
1.035399, -8.0540
1.037416, -8.0854
1.039432, -8.1169
1.041449, -8.1484
1.043465, -8.1799
1.045482, -8.2116
1.047498, -8.2433
1.049514, -8.2750
1.051530, -8.3069
1.053546, -8.3387
1.055562, -8.3707
1.057578, -8.4027
1.059594, -8.4347
1.061610, -8.4668
1.063626, -8.4990
1.065642, -8.5313
1.067657, -8.5636
1.069673, -8.5959
1.071689, -8.6283
1.073704, -8.6608
1.075719, -8.6933
1.077735, -8.7259
1.079750, -8.7586
1.081765, -8.7913
1.083781, -8.8241
1.085796, -8.8569
1.087811, -8.8898
1.089826, -8.9228
1.091840, -8.9558
1.093855, -8.9889
1.095870, -9.0220
1.097885, -9.0552
1.099899, -9.0885
1.101914, -9.1218
1.103928, -9.1552
1.105943, -9.1886
1.107957, -9.2221
1.109971, -9.2556
1.111986, -9.2893
1.114000, -9.3229
1.116014, -9.3567
1.118028, -9.3905
1.120042, -9.4243
1.122056, -9.4582
1.124070, -9.4922
1.126083, -9.5262
1.128097, -9.5603
1.130111, -9.5945
1.132124, -9.6287
1.134138, -9.6630
1.136151, -9.6973
1.138164, -9.7317
1.140178, -9.7661
1.142191, -9.8006
1.144204, -9.8352
1.146217, -9.8698
1.148230, -9.9045
1.150243, -9.9393
1.152256, -9.9741
1.154269, -10.0090
1.156281, -10.0439
1.158294, -10.0789
1.160306, -10.1139
1.162319, -10.1490
1.164331, -10.1842
1.166344, -10.2194
1.168356, -10.2547
1.170368, -10.2900
1.172380, -10.3254
1.174392, -10.3609
1.176404, -10.3964
1.178416, -10.4320
1.180428, -10.4677
1.182440, -10.5034
1.184452, -10.5391
1.186463, -10.5749
1.188475, -10.6108
1.190487, -10.6468
1.192498, -10.6827
1.194509, -10.7188
1.196521, -10.7549
1.198532, -10.7911
1.200543, -10.8273
1.202554, -10.8636
1.204565, -10.9000
1.206576, -10.9364
1.208587, -10.9729
1.210597, -11.0094
1.212608, -11.0460
1.214619, -11.0826
1.216629, -11.1194
1.218640, -11.1561
1.220650, -11.1930
1.222661, -11.2298
1.224671, -11.2668
1.226681, -11.3038
1.228691, -11.3409
1.230701, -11.3780
1.232711, -11.4152
1.234721, -11.4524
1.236731, -11.4897
1.238741, -11.5271
1.240750, -11.5645
1.242760, -11.6020
1.244769, -11.6395
1.246779, -11.6771
1.248788, -11.7148
1.250797, -11.7525
1.252807, -11.7903
1.254816, -11.8281
1.256825, -11.8660
1.258834, -11.9040
1.260843, -11.9420
1.262852, -11.9801
1.264860, -12.0182
1.266869, -12.0564
1.268878, -12.0946
1.270886, -12.1329
1.272895, -12.1713
1.274903, -12.2097
1.276911, -12.2482
1.278919, -12.2868
1.280928, -12.3254
1.282936, -12.3640
1.284944, -12.4027
1.286952, -12.4415
1.288959, -12.4804
1.290967, -12.5193
1.292975, -12.5582
1.294982, -12.5972
1.296990, -12.6363
1.298997, -12.6754
1.301005, -12.7146
1.303012, -12.7539
1.305019, -12.7932
1.307026, -12.8326
1.309033, -12.8720
1.311040, -12.9115
1.313047, -12.9510
1.315054, -12.9906
1.317061, -13.0303
1.319067, -13.0700
1.321074, -13.1098
1.323080, -13.1497
1.325087, -13.1896
1.327093, -13.2295
1.329099, -13.2695
1.331106, -13.3096
1.333112, -13.3497
1.335118, -13.3899
1.337124, -13.4302
1.339129, -13.4705
1.341135, -13.5109
1.343141, -13.5513
1.345146, -13.5918
1.347152, -13.6323
1.349157, -13.6729
1.351163, -13.7136
1.353168, -13.7543
1.355173, -13.7951
1.357178, -13.8359
1.359183, -13.8768
1.361188, -13.9178
1.363193, -13.9588
1.365198, -13.9999
1.367203, -14.0410
1.369207, -14.0822
1.371212, -14.1235
1.373216, -14.1648
1.375221, -14.2061
1.377225, -14.2476
1.379229, -14.2890
1.381233, -14.3306
1.383237, -14.3722
1.385241, -14.4138
1.387245, -14.4556
1.389249, -14.4973
1.391252, -14.5392
1.393256, -14.5811
1.395260, -14.6230
1.397263, -14.6650
1.399266, -14.7071
1.401270, -14.7492
1.403273, -14.7914
1.405276, -14.8336
1.407279, -14.8759
1.409282, -14.9183
1.411285, -14.9607
1.413288, -15.0032
1.415290, -15.0457
1.417293, -15.0883
1.419295, -15.1310
1.421298, -15.1737
1.423300, -15.2165
1.425302, -15.2593
1.427305, -15.3022
1.429307, -15.3451
1.431309, -15.3881
1.433310, -15.4312
1.435312, -15.4743
1.437314, -15.5175
1.439316, -15.5607
1.441317, -15.6040
1.443319, -15.6473
1.445320, -15.6908
1.447321, -15.7342
1.449323, -15.7778
1.451324, -15.8213
1.453325, -15.8650
1.455326, -15.9087
1.457327, -15.9524
1.459327, -15.9963
1.461328, -16.0401
1.463329, -16.0841
1.465329, -16.1280
1.467330, -16.1721
1.469330, -16.2162
1.471330, -16.2604
1.473330, -16.3046
1.475330, -16.3489
1.477330, -16.3932
1.479330, -16.4376
1.481330, -16.4821
1.483330, -16.5266
1.485329, -16.5711
1.487329, -16.6158
1.489328, -16.6605
1.491328, -16.7052
1.493327, -16.7500
1.495326, -16.7949
1.497325, -16.8398
1.499324, -16.8848
1.501323, -16.9298
1.503322, -16.9749
1.505321, -17.0200
1.507319, -17.0652
1.509318, -17.1105
1.511316, -17.1558
1.513315, -17.2012
1.515313, -17.2466
1.517311, -17.2921
1.519309, -17.3377
1.521307, -17.3833
1.523305, -17.4290
1.525303, -17.4747
1.527300, -17.5205
1.529298, -17.5663
1.531296, -17.6122
1.533293, -17.6582
1.535290, -17.7042
1.537288, -17.7503
1.539285, -17.7964
1.541282, -17.8426
1.543279, -17.8888
1.545276, -17.9351
1.547272, -17.9815
1.549269, -18.0279
1.551266, -18.0744
1.553262, -18.1209
1.555259, -18.1675
1.557255, -18.2142
1.559251, -18.2609
1.561247, -18.3077
1.563243, -18.3545
1.565239, -18.4014
1.567235, -18.4483
1.569231, -18.4953
1.571226, -18.5423
1.573222, -18.5894
1.575217, -18.6366
1.577213, -18.6838
1.579208, -18.7311
1.581203, -18.7785
1.583198, -18.8259
1.585193, -18.8733
1.587188, -18.9208
1.589183, -18.9684
1.591178, -19.0160
1.593172, -19.0637
1.595167, -19.1114
1.597161, -19.1592
1.599156, -19.2071
1.601150, -19.2550
1.603144, -19.3030
1.605138, -19.3510
1.607132, -19.3991
1.609126, -19.4472
1.611119, -19.4954
1.613113, -19.5437
1.615107, -19.5920
1.617100, -19.6404
1.619093, -19.6888
1.621087, -19.7373
1.623080, -19.7858
1.625073, -19.8344
1.627066, -19.8831
1.629059, -19.9318
1.631052, -19.9806
1.633044, -20.0294
1.635037, -20.0783
1.637029, -20.1272
1.639022, -20.1762
1.641014, -20.2253
1.643006, -20.2744
1.644998, -20.3236
1.646990, -20.3728
1.648982, -20.4221
1.650974, -20.4714
1.652965, -20.5208
1.654957, -20.5703
1.656948, -20.6198
1.658940, -20.6693
1.660931, -20.7190
1.662922, -20.7686
1.664913, -20.8184
1.666904, -20.8682
1.668895, -20.9180
1.670886, -20.9680
1.672877, -21.0179
1.674867, -21.0679
1.676858, -21.1180
1.678848, -21.1682
1.680838, -21.2184
1.682828, -21.2686
1.684819, -21.3189
1.686808, -21.3693
1.688798, -21.4197
1.690788, -21.4702
1.692778, -21.5207
1.694767, -21.5713
1.696757, -21.6220
1.698746, -21.6727
1.700735, -21.7234
1.702725, -21.7742
1.704714, -21.8251
1.706703, -21.8761
1.708691, -21.9270
1.710680, -21.9781
1.712669, -22.0292
1.714657, -22.0803
1.716646, -22.1316
1.718634, -22.1828
1.720622, -22.2342
1.722610, -22.2855
1.724599, -22.3370
1.726586, -22.3885
1.728574, -22.4400
1.730562, -22.4917
1.732549, -22.5433
1.734537, -22.5950
1.736524, -22.6468
1.738512, -22.6987
1.740499, -22.7506
1.742486, -22.8025
1.744473, -22.8545
1.746460, -22.9066
1.748447, -22.9587
1.750433, -23.0109
1.752420, -23.0631
1.754406, -23.1154
1.756393, -23.1677
1.758379, -23.2201
1.760365, -23.2726
1.762351, -23.3251
1.764337, -23.3777
1.766323, -23.4303
1.768308, -23.4830
1.770294, -23.5357
1.772279, -23.5885
1.774265, -23.6414
1.776250, -23.6943
1.778235, -23.7472
1.780220, -23.8002
1.782205, -23.8533
1.784190, -23.9065
1.786175, -23.9596
1.788160, -24.0129
1.790144, -24.0662
1.792129, -24.1195
1.794113, -24.1730
1.796097, -24.2264
1.798081, -24.2799
1.800065, -24.3335
1.802049, -24.3872
1.804033, -24.4409
1.806017, -24.4946
1.808000, -24.5484
1.809984, -24.6023
1.811967, -24.6562
1.813950, -24.7102
1.815933, -24.7642
1.817916, -24.8183
1.819899, -24.8724
1.821882, -24.9266
1.823865, -24.9809
1.825847, -25.0352
1.827830, -25.0895
1.829812, -25.1439
1.831794, -25.1984
1.833777, -25.2530
1.835758, -25.3075
1.837740, -25.3622
1.839722, -25.4169
1.841704, -25.4716
1.843685, -25.5264
1.845667, -25.5813
1.847648, -25.6362
1.849630, -25.6912
1.851611, -25.7462
1.853592, -25.8013
1.855573, -25.8565
1.857554, -25.9117
1.859534, -25.9669
1.861515, -26.0222
1.863495, -26.0776
1.865476, -26.1330
1.867456, -26.1885
1.869436, -26.2440
1.871416, -26.2996
1.873396, -26.3553
1.875376, -26.4110
1.877355, -26.4667
1.879335, -26.5225
1.881314, -26.5784
1.883294, -26.6343
1.885273, -26.6903
1.887252, -26.7463
1.889231, -26.8024
1.891210, -26.8586
1.893189, -26.9148
1.895168, -26.9710
1.897146, -27.0273
1.899125, -27.0837
1.901103, -27.1401
1.903081, -27.1966
1.905059, -27.2531
1.907037, -27.3097
1.909015, -27.3664
1.910993, -27.4231
1.912971, -27.4798
1.914948, -27.5366
1.916925, -27.5935
1.918903, -27.6504
1.920880, -27.7074
1.922857, -27.7644
1.924834, -27.8215
1.926811, -27.8786
1.928788, -27.9358
1.930764, -27.9931
1.932741, -28.0504
1.934717, -28.1077
1.936693, -28.1651
1.938669, -28.2226
1.940646, -28.2801
1.942621, -28.3377
1.944597, -28.3954
1.946573, -28.4530
1.948548, -28.5108
1.950524, -28.5686
1.952499, -28.6264
1.954474, -28.6844
1.956450, -28.7423
1.958425, -28.8003
1.960399, -28.8584
1.962374, -28.9165
1.964349, -28.9747
1.966323, -29.0330
1.968298, -29.0913
1.970272, -29.1496
1.972246, -29.2080
1.974220, -29.2665
1.976194, -29.3250
1.978168, -29.3836
1.980142, -29.4422
1.982115, -29.5009
1.984088, -29.5596
1.986062, -29.6184
1.988035, -29.6772
1.990008, -29.7361
1.991981, -29.7951
1.993954, -29.8541
1.995927, -29.9131
1.997899, -29.9723
1.999872, -30.0314
2.001844, -30.0906
2.003816, -30.1499
2.005788, -30.2093
2.007761, -30.2687
2.009732, -30.3281
2.011704, -30.3876
2.013676, -30.4471
2.015647, -30.5068
2.017619, -30.5664
2.019590, -30.6261
2.021561, -30.6859
2.023532, -30.7457
2.025503, -30.8056
2.027474, -30.8655
2.029445, -30.9255
2.031415, -30.9856
2.033386, -31.0457
2.035356, -31.1058
2.037326, -31.1660
2.039296, -31.2263
2.041266, -31.2866
2.043236, -31.3470
2.045206, -31.4074
2.047175, -31.4679
2.049145, -31.5284
2.051114, -31.5890
2.053083, -31.6496
2.055052, -31.7103
2.057022, -31.7711
2.058990, -31.8319
2.060959, -31.8927
2.062928, -31.9536
2.064896, -32.0146
2.066864, -32.0756
2.068833, -32.1367
2.070801, -32.1978
2.072769, -32.2590
2.074737, -32.3203
2.076704, -32.3815
2.078672, -32.4429
2.080639, -32.5043
2.082607, -32.5657
2.084574, -32.6272
2.086541, -32.6888
2.088508, -32.7504
2.090475, -32.8121
2.092442, -32.8738
2.094408, -32.9356
2.096375, -32.9974
2.098341, -33.0593
2.100308, -33.1212
2.102274, -33.1832
2.104240, -33.2453
2.106206, -33.3074
2.108171, -33.3695
2.110137, -33.4317
2.112102, -33.4940
2.114068, -33.5563
2.116033, -33.6187
2.117998, -33.6811
2.119963, -33.7436
2.121928, -33.8061
2.123893, -33.8687
2.125857, -33.9313
2.127822, -33.9940
2.129786, -34.0568
2.131750, -34.1196
2.133714, -34.1824
2.135678, -34.2453
2.137642, -34.3083
2.139606, -34.3713
2.141569, -34.4344
2.143533, -34.4975
2.145496, -34.5607
2.147459, -34.6239
2.149423, -34.6872
2.151385, -34.7505
2.153348, -34.8139
2.155311, -34.8773
2.157273, -34.9408
2.159236, -35.0044
2.161198, -35.0680
2.163160, -35.1316
2.165122, -35.1953
2.167084, -35.2591
2.169046, -35.3229
2.171008, -35.3868
2.172969, -35.4507
2.174931, -35.5147
2.176892, -35.5787
2.178853, -35.6428
2.180814, -35.7069
2.182775, -35.7711
2.184736, -35.8353
2.186696, -35.8996
2.188657, -35.9640
2.190617, -36.0284
2.192577, -36.0928
2.194537, -36.1573
2.196497, -36.2219
2.198457, -36.2865
2.200417, -36.3512
2.202376, -36.4159
2.204336, -36.4807
2.206295, -36.5455
2.208254, -36.6104
2.210213, -36.6753
2.212172, -36.7403
2.214131, -36.8053
2.216090, -36.8704
2.218048, -36.9356
2.220007, -37.0008
2.221965, -37.0660
2.223923, -37.1313
2.225881, -37.1967
2.227839, -37.2621
2.229797, -37.3275
2.231754, -37.3930
2.233712, -37.4586
2.235669, -37.5242
2.237626, -37.5899
2.239583, -37.6556
2.241540, -37.7214
2.243497, -37.7872
2.245453, -37.8531
2.247410, -37.9191
2.249366, -37.9850
2.251323, -38.0511
2.253279, -38.1172
2.255235, -38.1833
2.257191, -38.2495
2.259146, -38.3158
2.261102, -38.3821
2.263057, -38.4484
2.265013, -38.5149
2.266968, -38.5813
2.268923, -38.6478
2.270878, -38.7144
2.272832, -38.7810
2.274787, -38.8477
2.276742, -38.9144
2.278696, -38.9812
2.280650, -39.0480
2.282604, -39.1149
2.284558, -39.1818
2.286512, -39.2488
2.288466, -39.3159
2.290419, -39.3830
2.292373, -39.4501
2.294326, -39.5173
2.296279, -39.5845
2.298232, -39.6518
2.300185, -39.7192
2.302138, -39.7866
2.304090, -39.8541
2.306043, -39.9216
2.307995, -39.9891
2.309947, -40.0568
2.311899, -40.1244
2.313851, -40.1921
2.315803, -40.2599
2.317755, -40.3277
2.319706, -40.3956
2.321657, -40.4635
2.323609, -40.5315
2.325560, -40.5995
2.327511, -40.6676
2.329461, -40.7358
2.331412, -40.8040
2.333363, -40.8722
2.335313, -40.9405
2.337263, -41.0088
2.339213, -41.0772
2.341163, -41.1457
2.343113, -41.2142
2.345063, -41.2827
2.347012, -41.3513
2.348962, -41.4200
2.350911, -41.4887
2.352860, -41.5574
2.354809, -41.6263
2.356758, -41.6951
2.358707, -41.7640
2.360655, -41.8330
2.362604, -41.9020
2.364552, -41.9711
2.366500, -42.0402
2.368448, -42.1094
2.370396, -42.1786
2.372344, -42.2479
2.374291, -42.3172
2.376239, -42.3866
2.378186, -42.4560
2.380133, -42.5255
2.382080, -42.5950
2.384027, -42.6646
2.385974, -42.7343
2.387920, -42.8040
2.389867, -42.8737
2.391813, -42.9435
2.393759, -43.0133
2.395705, -43.0832
2.397651, -43.1532
2.399597, -43.2232
2.401543, -43.2932
2.403488, -43.3633
2.405433, -43.4335
2.407379, -43.5037
2.409324, -43.5739
2.411268, -43.6442
2.413213, -43.7146
2.415158, -43.7850
2.417102, -43.8555
2.419047, -43.9260
2.420991, -43.9965
2.422935, -44.0672
2.424879, -44.1378
2.426822, -44.2085
2.428766, -44.2793
2.430709, -44.3501
2.432653, -44.4210
2.434596, -44.4919
2.436539, -44.5629
2.438482, -44.6339
2.440424, -44.7050
2.442367, -44.7761
2.444309, -44.8473
2.446252, -44.9185
2.448194, -44.9898
2.450136, -45.0611
2.452078, -45.1325
2.454020, -45.2039
2.455961, -45.2754
2.457903, -45.3470
2.459844, -45.4185
2.461785, -45.4902
2.463726, -45.5619
2.465667, -45.6336
2.467607, -45.7054
2.469548, -45.7772
2.471488, -45.8491
2.473429, -45.9211
2.475369, -45.9930
2.477309, -46.0651
2.479248, -46.1372
2.481188, -46.2093
2.483128, -46.2815
2.485067, -46.3538
2.487006, -46.4261
2.488945, -46.4984
2.490884, -46.5708
2.492823, -46.6433
2.494762, -46.7157
2.496700, -46.7883
2.498639, -46.8609
2.500577, -46.9335
2.502515, -47.0062
2.504453, -47.0790
2.506390, -47.1518
2.508328, -47.2247
2.510265, -47.2976
2.512203, -47.3705
2.514140, -47.4435
2.516077, -47.5166
2.518014, -47.5897
2.519950, -47.6628
2.521887, -47.7360
2.523823, -47.8093
2.525760, -47.8826
2.527696, -47.9559
2.529632, -48.0293
2.531567, -48.1028
2.533503, -48.1763
